8.470289230346679688e+00,1.016574478149414062e+01,1.205643844604492188e+01,1.412684059143066406e+01,1.634974479675292969e+01,1.868504714965820312e+01,2.107908439636230469e+01,2.346474456787109375e+01,2.576244926452636719e+01,2.788215065002441406e+01,2.972638130187988281e+01,3.119427108764648438e+01,3.218644714355468750e+01,3.261052703857421875e+01,3.238695144653320312e+01,3.145468711853027344e+01,2.977643394470214844e+01,2.734286499023437500e+01,2.417550849914550781e+01,2.032791328430175781e+01,1.588495159149169922e+01,1.096009445190429688e+01,5.690820693969726562e+00,2.323628962039947510e-01,-5.249809265136718750e+00,-1.058826637268066406e+01,-1.562208271026611328e+01,-2.020489311218261719e+01,-2.421197319030761719e+01,-2.754588699340820312e+01,-3.014029693603515625e+01,-3.196179962158203125e+01,-3.300969696044921875e+01,-3.331386566162109375e+01,-3.293096923828125000e+01,-3.193939971923828125e+01,-3.043341827392578125e+01,-2.851692771911621094e+01,-2.629735946655273438e+01,-2.388007354736328125e+01,-2.136356544494628906e+01,-1.883572578430175781e+01,-1.637122344970703125e+01,-1.403005027770996094e+01,-1.185712623596191406e+01,-9.882820129394531250e+00,-8.124201774597167969e+00,-6.586800575256347656e+00,-5.266678333282470703e+00,-4.152591705322265625e+00,-3.228115081787109375e+00
8.185605049133300781e+00,9.888793945312500000e+00,1.180848503112792969e+01,1.393545341491699219e+01,1.624914169311523438e+01,1.871607208251953125e+01,2.128872871398925781e+01,2.390510368347167969e+01,2.648908996582031250e+01,2.895185279846191406e+01,3.119427108764648438e+01,3.311048889160156250e+01,3.459241485595703125e+01,3.553514862060546875e+01,3.584286880493164062e+01,3.543499374389648438e+01,3.425209808349609375e+01,3.226113891601562500e+01,2.945960235595703125e+01,2.587808036804199219e+01,2.158103370666503906e+01,1.666553497314453125e+01,1.125794124603271484e+01,5.508658409118652344e+00,-4.147442281246185303e-01,-6.335605144500732422e+00,-1.207691097259521484e+01,-1.747008705139160156e+01,-2.236324119567871094e+01,-2.662828063964843750e+01,-3.016647148132324219e+01,-3.291204071044921875e+01,-3.483372497558593750e+01,-3.593421936035156250e+01,-3.624768829345703125e+01,-3.583564758300781250e+01,-3.478162002563476562e+01,-3.318502044677734375e+01,-3.115474128723144531e+01,-2.880293655395507812e+01,-2.623931503295898438e+01,-2.356635093688964844e+01,-2.087550926208496094e+01,-1.824466705322265625e+01,-1.573667049407958984e+01,-1.339896297454833984e+01,-1.126411914825439453e+01,-9.351110458374023438e+00,-7.667064189910888672e+00,-6.209331035614013672e+00,-4.967650413513183594e+00
7.644189834594726562e+00,9.314852714538574219e+00,1.122215270996093750e+01,1.336464500427246094e+01,1.573023796081542969e+01,1.829420852661132812e+01,2.101756477355957031e+01,2.384594535827636719e+01,2.670926284790039062e+01,2.952231216430664062e+01,3.218644714355468750e+01,3.459241485595703125e+01,3.662438201904296875e+01,3.816499710083007812e+01,3.910134506225585938e+01,3.933140945434570312e+01,3.877071762084960938e+01,3.735865783691406250e+01,3.506397628784179688e+01,3.188901329040527344e+01,2.787220954895019531e+01,2.308860588073730469e+01,1.764813995361328125e+01,1.169173622131347656e+01,5.385364055633544922e+00,-1.087600231170654297e+00,-7.535223484039306641e+00,-1.376647377014160156e+01,-1.960064315795898438e+01,-2.487608909606933594e+01,-2.945767593383789062e+01,-3.324248886108398438e+01,-3.616342544555664062e+01,-3.819055938720703125e+01,-3.933026504516601562e+01,-3.962234115600585938e+01,-3.913539505004882812e+01,-3.796103286743164062e+01,-3.620722961425781250e+01,-3.399150466918945312e+01,-3.143432807922363281e+01,-2.865310859680175781e+01,-2.575719451904296875e+01,-2.284397125244140625e+01,-1.999621391296386719e+01,-1.728064537048339844e+01,-1.474761676788330078e+01,-1.243172740936279297e+01,-1.035318565368652344e+01,-8.519693374633789062e+00,-6.928625106811523438e+00
6.834661483764648438e+00,8.428877830505371094e+00,1.027789306640625000e+01,1.238940143585205078e+01,1.476151084899902344e+01,1.738032913208007812e+01,2.021774673461914062e+01,2.322960090637207031e+01,2.635448837280273438e+01,2.951340866088867188e+01,3.261052703857421875e+01,3.553514862060546875e+01,3.816499710083007812e+01,4.037086105346679688e+01,4.202235794067382812e+01,4.299471664428710938e+01,4.317605209350585938e+01,4.247481918334960938e+01,4.082681655883789062e+01,3.820120620727539062e+01,3.460506057739257812e+01,3.008587265014648438e+01,2.473180007934570312e+01,1.866942405700683594e+01,1.205902290344238281e+01,5.087628364562988281e+00,-2.039748907089233398e+00,-9.110145568847656250e+00,-1.591323471069335938e+01,-2.225175094604492188e+01,-2.795101165771484375e+01,-3.286693191528320312e+01,-3.689193344116210938e+01,-3.995854568481445312e+01,-4.204043579101562500e+01,-4.315102005004882812e+01,-4.333985900878906250e+01,-4.268729019165039062e+01,-4.129773712158203125e+01,-3.929233932495117188e+01,-3.680137252807617188e+01,-3.395708465576171875e+01,-3.088725852966308594e+01,-2.770992279052734375e+01,-2.452929687500000000e+01,-2.143318367004394531e+01,-1.849160385131835938e+01,-1.575668239593505859e+01,-1.326349258422851562e+01,-1.103169345855712891e+01,-9.067667007446289062e+00
5.757390022277832031e+00,7.229198455810546875e+00,8.971080780029296875e+00,1.100105571746826172e+01,1.332896900177001953e+01,1.595365428924560547e+01,1.886010360717773438e+01,2.201682281494140625e+01,2.537369537353515625e+01,2.886057853698730469e+01,3.238695144653320312e+01,3.584286880493164062e+01,3.910134506225585938e+01,4.202235794067382812e+01,4.445836257934570312e+01,4.626117324829101562e+01,4.728989791870117188e+01,4.741949844360351562e+01,4.654937362670898438e+01,4.461128997802734375e+01,4.157616043090820312e+01,3.745883560180664062e+01,3.232056808471679688e+01,2.626871490478515625e+01,1.945352363586425781e+01,1.206214332580566406e+01,4.310120105743408203e+00,-3.569061040878295898e+00,-1.133567142486572266e+01,-1.875587272644042969e+01,-2.561341857910156250e+01,-3.172010231018066406e+01,-3.692426300048828125e+01,-4.111681365966796875e+01,-4.423445510864257812e+01,-4.626004409790039062e+01,-4.722020339965820312e+01,-4.718059158325195312e+01,-4.623927688598632812e+01,-4.451889801025390625e+01,-4.215816879272460938e+01,-3.930347061157226562e+01,-3.610096740722656250e+01,-3.268977355957031250e+01,-2.919647789001464844e+01,-2.573114204406738281e+01,-2.238484001159667969e+01,-1.922866439819335938e+01,-1.631398773193359375e+01,-1.367375946044921875e+01,-1.132455921173095703e+01
4.425884246826171875e+00,5.729184150695800781e+00,7.314040660858154297e+00,9.209692001342773438e+00,1.143897056579589844e+01,1.401503944396972656e+01,1.693792152404785156e+01,2.019103050231933594e+01,2.373799324035644531e+01,2.752008819580078125e+01,3.145468711853027344e+01,3.543499374389648438e+01,3.933140945434570312e+01,4.299471664428710938e+01,4.626117324829101562e+01,4.895940017700195312e+01,5.091888809204101562e+01,5.197957992553710938e+01,5.200205993652343750e+01,5.087752151489257812e+01,4.853683853149414062e+01,4.495785903930664062e+01,4.017030334472656250e+01,3.425764465332031250e+01,2.735569953918457031e+01,1.964781188964843750e+01,1.135681819915771484e+01,2.734358310699462891e+00,-5.951839923858642578e+00,-1.443175506591796875e+01,-2.244696044921875000e+01,-2.976363182067871094e+01,-3.618374252319335938e+01,-4.155371475219726562e+01,-4.577004241943359375e+01,-4.878156661987304688e+01,-5.058857727050781250e+01,-5.123884201049804688e+01,-5.082122802734375000e+01,-4.945746612548828125e+01,-4.729283905029296875e+01,-4.448652648925781250e+01,-4.120227432250976562e+01,-3.759999847412109375e+01,-3.382873916625976562e+01,-3.002127838134765625e+01,-2.629043197631835938e+01,-2.272712707519531250e+01,-1.939997100830078125e+01,-1.635616683959960938e+01,-1.362340450286865234e+01
2.867406368255615234e+00,3.958075046539306641e+00,5.337117195129394531e+00,7.045530319213867188e+00,9.119977951049804688e+00,1.158913803100585938e+01,1.446960163116455078e+01,1.776154708862304688e+01,2.144449424743652344e+01,2.547353363037109375e+01,2.977643394470214844e+01,3.425209808349609375e+01,3.877071762084960938e+01,4.317605209350585938e+01,4.728989791870117188e+01,5.091888809204101562e+01,5.386338806152343750e+01,5.592808914184570312e+01,5.693368911743164062e+01,5.672892379760742188e+01,5.520198059082031250e+01,5.229039764404296875e+01,4.798851013183593750e+01,4.235176086425781250e+01,3.549723815917968750e+01,2.760027122497558594e+01,1.888713073730468750e+01,9.624237060546875000e+00,1.046165376901626587e-01,-9.367426872253417969e+00,-1.849235153198242188e+01,-2.699090003967285156e+01,-3.461804962158203125e+01,-4.117438507080078125e+01,-4.651420211791992188e+01,-5.054996109008789062e+01,-5.325288009643554688e+01,-5.465003585815429688e+01,-5.481829833984375000e+01,-5.387588119506835938e+01,-5.197228622436523438e+01,-4.927749633789062500e+01,-4.597124099731445312e+01,-4.223303222656250000e+01,-3.823358917236328125e+01,-3.412796020507812500e+01,-3.005060005187988281e+01,-2.611240577697753906e+01,-2.239956855773925781e+01,-1.897401237487792969e+01,-1.587510967254638672e+01
1.122697114944458008e+00,1.960781455039978027e+00,3.088615655899047852e+00,4.559057235717773438e+00,6.422965526580810547e+00,8.725197792053222656e+00,1.149991512298583984e+01,1.476541900634765625e+01,1.851884651184082031e+01,2.273115539550781250e+01,2.734286499023437500e+01,3.226113891601562500e+01,3.735865783691406250e+01,4.247481918334960938e+01,4.741949844360351562e+01,5.197957992553710938e+01,5.592808914184570312e+01,5.903563690185546875e+01,6.108354187011718750e+01,6.187776947021484375e+01,6.126266098022460938e+01,5.913344192504882812e+01,5.544632339477539062e+01,5.022525787353515625e+01,4.356464004516601562e+01,3.562749099731445312e+01,2.663905906677246094e+01,1.687620925903320312e+01,6.653233528137207031e+00,-3.694830179214477539e+00,-1.383019828796386719e+01,-2.343029594421386719e+01,-3.220436477661132812e+01,-3.990755462646484375e+01,-4.635157012939453125e+01,-5.141130447387695312e+01,-5.502714920043945312e+01,-5.720322418212890625e+01,-5.800181198120117188e+01,-5.753485488891601562e+01,-5.595331192016601562e+01,-5.343530654907226562e+01,-5.017409896850585938e+01,-4.636668395996093750e+01,-4.220365524291992188e+01,-3.786093521118164062e+01,-3.349357986450195312e+01,-2.923178482055664062e+01,-2.517896270751953125e+01,-2.141168785095214844e+01,-1.798114776611328125e+01
-7.552612423896789551e-01,-2.034082263708114624e-01,6.334974765777587891e-01,1.819792985916137695e+00,3.420342206954956055e+00,5.496242046356201172e+00,8.099598884582519531e+00,1.126758575439453125e+01,1.501612663269042969e+01,1.933365249633789062e+01,2.417550849914550781e+01,2.945960235595703125e+01,3.506397628784179688e+01,4.082681655883789062e+01,4.654937362670898438e+01,5.200205993652343750e+01,5.693368911743164062e+01,6.108354187011718750e+01,6.419574737548828125e+01,6.603489685058593750e+01,6.640206909179687500e+01,6.514975738525390625e+01,6.219455718994140625e+01,5.752644348144531250e+01,5.121367645263671875e+01,4.340270996093750000e+01,3.431292724609375000e+01,2.422637748718261719e+01,1.347326850891113281e+01,2.414169311523437500e+00,-8.579682350158691406e+00,-1.914652824401855469e+01,-2.895318412780761719e+01,-3.771171188354492188e+01,-4.519254302978515625e+01,-5.123329544067382812e+01,-5.574285507202148438e+01,-5.870082473754882812e+01,-6.015266799926757812e+01,-6.020126342773437500e+01,-5.899588012695312500e+01,-5.671951293945312500e+01,-5.357569885253906250e+01,-4.977579879760742188e+01,-4.552749252319335938e+01,-4.102513885498046875e+01,-3.644240188598632812e+01,-3.192723464965820312e+01,-2.759915351867675781e+01,-2.354868125915527344e+01,-1.983847999572753906e+01
-2.703430175781250000e+00,-2.463221311569213867e+00,-1.949166774749755859e+00,-1.086339950561523438e+00,2.033425867557525635e-01,1.996617913246154785e+00,4.363215923309326172e+00,7.359235286712646484e+00,1.101989841461181641e+01,1.535217952728271484e+01,2.032791328430175781e+01,2.587808036804199219e+01,3.188901329040527344e+01,3.820120620727539062e+01,4.461128997802734375e+01,5.087752151489257812e+01,5.672892379760742188e+01,6.187776947021484375e+01,6.603489685058593750e+01,6.892684936523437500e+01,7.031382751464843750e+01,7.000685882568359375e+01,6.788291168212890625e+01,6.389664840698242188e+01,5.808744812011718750e+01,5.058120727539062500e+01,4.158627319335937500e+01,3.138390922546386719e+01,2.031365585327148438e+01,8.754828453063964844e+00,-2.894537210464477539e+00,-1.423967933654785156e+01,-2.491038131713867188e+01,-3.457997131347656250e+01,-4.298075866699218750e+01,-4.991492462158203125e+01,-5.526039505004882812e+01,-5.897156143188476562e+01,-6.107524490356445312e+01,-6.166256713867187500e+01,-6.087772369384765625e+01,-5.890474319458007812e+01,-5.595341873168945312e+01,-5.224547195434570312e+01,-4.800185775756835938e+01,-4.343195343017578125e+01,-3.872506332397460938e+01,-3.404443740844726562e+01,-2.952383422851562500e+01,-2.526637077331542969e+01,-2.134534263610839844e+01
-4.651750564575195312e+00,-4.738784313201904297e+00,-4.569888114929199219e+00,-4.060943603515625000e+00,-3.122033834457397461e+00,-1.662058830261230469e+00,4.052840173244476318e-01,3.154323339462280273e+00,6.639386653900146484e+00,1.088642692565917969e+01,1.588495159149169922e+01,2.158103370666503906e+01,2.787220954895019531e+01,3.460506057739257812e+01,4.157616043090820312e+01,4.853683853149414062e+01,5.520198059082031250e+01,6.126266098022460938e+01,6.640206909179687500e+01,7.031382751464843750e+01,7.272148895263671875e+01,7.339765167236328125e+01,7.218126678466796875e+01,6.899154663085937500e+01,6.383716201782226562e+01,5.681982040405273438e+01,4.813166427612304688e+01,3.804658508300781250e+01,2.690586471557617188e+01,1.509936428070068359e+01,3.043534994125366211e+00,-8.841955184936523438e+00,-2.015724945068359375e+01,-3.054326820373535156e+01,-3.969916534423828125e+01,-4.739512634277343750e+01,-5.347991180419921875e+01,-5.788294982910156250e+01,-6.061116790771484375e+01,-6.174141693115234375e+01,-6.140928649902343750e+01,-5.979560089111328125e+01,-5.711171722412109375e+01,-5.358491897583007812e+01,-4.944473648071289062e+01,-4.491119003295898438e+01,-4.018533706665039062e+01,-3.544245147705078125e+01,-3.082788085937500000e+01,-2.645537757873535156e+01,-2.240751838684082031e+01
